postcode,suburb,state,dc,type,lat,lon,Local Government Area,A20 Assault and related offences_2011,A50 Robbery_2011,"A70 Stalking, harassment and threatening behaviour_2011",A80 Dangerous and negligent acts endangering people_2011,B10 Arson_2011,B20 Property damage_2011,B30 Burglary/Break and enter_2011,B40 Theft_2011,B50 Deception_2011,B60 Bribery_2011,C10 Drug dealing and trafficking_2011,C20 Cultivate or manufacture drugs_2011,C30 Drug use and possession_2011,C90 Other drug offences_2011,D10 Weapons and explosives offences_2011,D20 Disorderly and offensive conduct_2011,D30 Public nuisance offences_2011,D40 Public security offences_2011,E10 Justice procedures_2011,E20 Breaches of orders_2011,F10 Regulatory driving offences_2011,F20 Transport regulation offences_2011,F30 Other government regulatory offences_2011,F90 Miscellaneous offences_2011,Other crimes against the person_2011,A20 Assault and related offences_2012,A50 Robbery_2012,"A70 Stalking, harassment and threatening behaviour_2012",A80 Dangerous and negligent acts endangering people_2012,B10 Arson_2012,B20 Property damage_2012,B30 Burglary/Break and enter_2012,B40 Theft_2012,B50 Deception_2012,B60 Bribery_2012,C10 Drug dealing and trafficking_2012,C20 Cultivate or manufacture drugs_2012,C30 Drug use and possession_2012,C90 Other drug offences_2012,D10 Weapons and explosives offences_2012,D20 Disorderly and offensive conduct_2012,D30 Public nuisance offences_2012,D40 Public security offences_2012,E10 Justice procedures_2012,E20 Breaches of orders_2012,F10 Regulatory driving offences_2012,F20 Transport regulation offences_2012,F30 Other government regulatory offences_2012,F90 Miscellaneous offences_2012,Other crimes against the person_2012,A20 Assault and related offences_2013,A50 Robbery_2013,"A70 Stalking, harassment and threatening behaviour_2013",A80 Dangerous and negligent acts endangering people_2013,B10 Arson_2013,B20 Property damage_2013,B30 Burglary/Break and enter_2013,B40 Theft_2013,B50 Deception_2013,B60 Bribery_2013,C10 Drug dealing and trafficking_2013,C20 Cultivate or manufacture drugs_2013,C30 Drug use and possession_2013,C90 Other drug offences_2013,D10 Weapons and explosives offences_2013,D20 Disorderly and offensive conduct_2013,D30 Public nuisance offences_2013,D40 Public security offences_2013,E10 Justice procedures_2013,E20 Breaches of orders_2013,F10 Regulatory driving offences_2013,F20 Transport regulation offences_2013,F30 Other government regulatory offences_2013,F90 Miscellaneous offences_2013,Other crimes against the person_2013,A20 Assault and related offences_2014,A50 Robbery_2014,"A70 Stalking, harassment and threatening behaviour_2014",A80 Dangerous and negligent acts endangering people_2014,B10 Arson_2014,B20 Property damage_2014,B30 Burglary/Break and enter_2014,B40 Theft_2014,B50 Deception_2014,B60 Bribery_2014,C10 Drug dealing and trafficking_2014,C20 Cultivate or manufacture drugs_2014,C30 Drug use and possession_2014,C90 Other drug offences_2014,D10 Weapons and explosives offences_2014,D20 Disorderly and offensive conduct_2014,D30 Public nuisance offences_2014,D40 Public security offences_2014,E10 Justice procedures_2014,E20 Breaches of orders_2014,F10 Regulatory driving offences_2014,F20 Transport regulation offences_2014,F30 Other government regulatory offences_2014,F90 Miscellaneous offences_2014,Other crimes against the person_2014,A20 Assault and related offences_2015,A50 Robbery_2015,"A70 Stalking, harassment and threatening behaviour_2015",A80 Dangerous and negligent acts endangering people_2015,B10 Arson_2015,B20 Property damage_2015,B30 Burglary/Break and enter_2015,B40 Theft_2015,B50 Deception_2015,B60 Bribery_2015,C10 Drug dealing and trafficking_2015,C20 Cultivate or manufacture drugs_2015,C30 Drug use and possession_2015,C90 Other drug offences_2015,D10 Weapons and explosives offences_2015,D20 Disorderly and offensive conduct_2015,D30 Public nuisance offences_2015,D40 Public security offences_2015,E10 Justice procedures_2015,E20 Breaches of orders_2015,F10 Regulatory driving offences_2015,F20 Transport regulation offences_2015,F30 Other government regulatory offences_2015,F90 Miscellaneous offences_2015,Other crimes against the person_2015,A20 Assault and related offences_2016,A50 Robbery_2016,"A70 Stalking, harassment and threatening behaviour_2016",A80 Dangerous and negligent acts endangering people_2016,B10 Arson_2016,B20 Property damage_2016,B30 Burglary/Break and enter_2016,B40 Theft_2016,B50 Deception_2016,B60 Bribery_2016,C10 Drug dealing and trafficking_2016,C20 Cultivate or manufacture drugs_2016,C30 Drug use and possession_2016,C90 Other drug offences_2016,D10 Weapons and explosives offences_2016,D20 Disorderly and offensive conduct_2016,D30 Public nuisance offences_2016,D40 Public security offences_2016,E10 Justice procedures_2016,E20 Breaches of orders_2016,F10 Regulatory driving offences_2016,F20 Transport regulation offences_2016,F30 Other government regulatory offences_2016,F90 Miscellaneous offences_2016,Other crimes against the person_2016,A20 Assault and related offences_2017,A50 Robbery_2017,"A70 Stalking, harassment and threatening behaviour_2017",A80 Dangerous and negligent acts endangering people_2017,B10 Arson_2017,B20 Property damage_2017,B30 Burglary/Break and enter_2017,B40 Theft_2017,B50 Deception_2017,B60 Bribery_2017,C10 Drug dealing and trafficking_2017,C20 Cultivate or manufacture drugs_2017,C30 Drug use and possession_2017,C90 Other drug offences_2017,D10 Weapons and explosives offences_2017,D20 Disorderly and offensive conduct_2017,D30 Public nuisance offences_2017,D40 Public security offences_2017,E10 Justice procedures_2017,E20 Breaches of orders_2017,F10 Regulatory driving offences_2017,F20 Transport regulation offences_2017,F30 Other government regulatory offences_2017,F90 Miscellaneous offences_2017,Other crimes against the person_2017,A20 Assault and related offences_2018,A50 Robbery_2018,"A70 Stalking, harassment and threatening behaviour_2018",A80 Dangerous and negligent acts endangering people_2018,B10 Arson_2018,B20 Property damage_2018,B30 Burglary/Break and enter_2018,B40 Theft_2018,B50 Deception_2018,B60 Bribery_2018,C10 Drug dealing and trafficking_2018,C20 Cultivate or manufacture drugs_2018,C30 Drug use and possession_2018,C90 Other drug offences_2018,D10 Weapons and explosives offences_2018,D20 Disorderly and offensive conduct_2018,D30 Public nuisance offences_2018,D40 Public security offences_2018,E10 Justice procedures_2018,E20 Breaches of orders_2018,F10 Regulatory driving offences_2018,F20 Transport regulation offences_2018,F30 Other government regulatory offences_2018,F90 Miscellaneous offences_2018,Other crimes against the person_2018,A20 Assault and related offences_2019,A50 Robbery_2019,"A70 Stalking, harassment and threatening behaviour_2019",A80 Dangerous and negligent acts endangering people_2019,B10 Arson_2019,B20 Property damage_2019,B30 Burglary/Break and enter_2019,B40 Theft_2019,B50 Deception_2019,B60 Bribery_2019,C10 Drug dealing and trafficking_2019,C20 Cultivate or manufacture drugs_2019,C30 Drug use and possession_2019,C90 Other drug offences_2019,D10 Weapons and explosives offences_2019,D20 Disorderly and offensive conduct_2019,D30 Public nuisance offences_2019,D40 Public security offences_2019,E10 Justice procedures_2019,E20 Breaches of orders_2019,F10 Regulatory driving offences_2019,F20 Transport regulation offences_2019,F30 Other government regulatory offences_2019,F90 Miscellaneous offences_2019,Other crimes against the person_2019,A20 Assault and related offences_2020,A50 Robbery_2020,"A70 Stalking, harassment and threatening behaviour_2020",A80 Dangerous and negligent acts endangering people_2020,B10 Arson_2020,B20 Property damage_2020,B30 Burglary/Break and enter_2020,B40 Theft_2020,B50 Deception_2020,B60 Bribery_2020,C10 Drug dealing and trafficking_2020,C20 Cultivate or manufacture drugs_2020,C30 Drug use and possession_2020,C90 Other drug offences_2020,D10 Weapons and explosives offences_2020,D20 Disorderly and offensive conduct_2020,D30 Public nuisance offences_2020,D40 Public security offences_2020,E10 Justice procedures_2020,E20 Breaches of orders_2020,F10 Regulatory driving offences_2020,F20 Transport regulation offences_2020,F30 Other government regulatory offences_2020,F90 Miscellaneous offences_2020,Other crimes against the person_2020
3149,mount waverley,VIC,MOUNT WAVERLEY MDC (NEW),Delivery Area,-37.875273,145.128398,Monash,49,17,6,7,11,100,210,533,27,0,4,2,12,0,7,12,3,0,3,8,0,1,0,0,9,42,13,8,6,8,104,195,373,22,0,2,0,6,0,5,9,1,0,4,10,1,0,2,1,16,42,12,18,7,6,77,181,281,41,0,3,2,9,0,8,14,3,1,2,9,0,0,0,0,24,56,7,13,9,1,57,207,335,34,0,8,2,9,0,3,21,2,0,0,25,0,2,0,1,14,60,5,12,9,3,62,215,370,31,0,6,3,12,0,11,18,1,0,4,34,0,1,0,0,26,78,8,13,10,2,107,211,486,50,0,7,6,19,0,10,13,3,0,16,57,0,0,0,0,13,68,9,13,16,3,108,293,579,55,0,7,6,27,0,18,23,8,1,12,64,0,0,0,0,20,76,6,19,12,6,84,210,477,68,0,5,8,21,0,13,13,5,0,18,54,0,0,0,0,27,84,8,15,8,4,70,157,558,69,0,4,8,19,0,15,13,7,0,17,57,0,0,0,0,29,80,4,10,5,4,71,132,511,74,0,2,5,20,0,16,13,6,0,21,90,0,1,0,69,21
3150,glen waverley,VIC,MOUNT WAVERLEY MDC (NEW),Delivery Area,-37.877631,145.166222,Monash,66,8,14,4,10,137,267,656,46,0,1,0,11,0,7,23,4,1,2,20,0,0,2,0,14,76,14,17,14,4,170,189,583,49,0,3,1,19,0,3,22,2,0,7,15,0,0,0,0,20,67,10,18,11,5,116,194,470,84,0,11,3,15,0,8,38,3,0,1,14,0,0,0,0,30,93,20,13,7,7,127,274,502,90,0,8,2,32,0,16,36,3,0,11,35,0,1,1,1,20,100,9,18,7,4,121,268,509,100,0,6,5,26,0,18,28,4,0,5,53,0,0,0,0,37,89,22,23,6,1,142,257,584,75,0,5,8,29,0,15,39,1,0,20,77,0,1,1,0,27,95,16,16,9,1,98,329,615,98,0,7,8,27,0,20,33,3,0,15,68,0,0,2,0,34,113,13,25,10,7,144,204,561,89,0,7,7,26,0,23,28,3,1,22,84,0,0,3,2,39,129,12,25,12,12,100,179,641,85,0,4,5,41,0,20,40,4,0,16,107,0,0,1,0,28,165,15,16,21,6,104,189,691,124,0,18,10,56,0,21,25,9,0,23,120,0,0,2,129,27
3150,wheelers hill,VIC,MOUNT WAVERLEY MDC (NEW),Delivery Area,-37.909349,145.188659,Monash,26,6,2,1,2,77,150,191,10,0,1,0,3,0,1,3,0,0,2,2,0,0,0,0,4,21,0,7,3,7,52,126,153,7,0,2,0,4,0,4,6,0,0,0,10,0,0,0,0,9,21,4,3,8,3,39,116,177,9,0,0,1,12,0,2,7,2,0,1,6,0,0,0,1,6,31,2,1,9,1,35,102,178,9,0,1,0,10,0,7,4,1,0,0,11,0,0,0,0,5,16,1,8,1,4,46,105,238,12,0,3,0,13,0,9,6,1,0,5,10,0,0,1,0,4,32,3,13,9,1,57,109,253,15,0,2,2,14,0,4,1,4,0,17,30,0,0,0,1,12,53,7,13,5,3,54,103,193,26,0,5,3,5,0,5,4,3,0,7,29,0,0,0,0,8,30,5,7,5,6,61,133,194,24,0,2,2,17,0,11,1,2,0,8,30,0,1,0,0,8,42,4,10,2,1,38,81,204,34,0,1,0,13,0,8,4,7,0,8,27,0,0,1,0,16,60,3,5,4,3,46,44,196,30,0,6,1,25,0,12,1,3,0,12,34,0,0,0,57,10
3151,burwood east,VIC,BURWOOD DC,Delivery Area,-37.858352000000004,145.138553,Whitehorse,15,4,3,1,1,28,43,170,36,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,6,22,2,5,3,1,37,42,177,12,0,4,0,1,0,5,7,0,0,1,2,0,0,0,0,11,28,1,1,2,0,29,32,214,26,0,2,1,8,0,5,3,1,0,2,6,0,0,0,0,4,23,1,5,0,0,26,57,165,53,0,1,0,5,1,4,7,0,0,0,11,0,0,0,0,3,23,3,6,6,1,29,50,187,56,0,2,2,4,0,4,3,0,0,2,16,0,0,0,0,6,38,3,4,0,1,39,66,184,59,0,3,2,12,0,13,7,1,0,7,27,0,0,0,0,4,48,5,6,2,2,33,75,200,63,0,3,1,13,0,8,5,1,0,3,39,0,0,0,0,8,19,1,5,5,0,29,44,201,55,0,2,2,15,0,6,8,1,0,6,21,0,0,0,0,4,41,5,1,9,0,34,63,228,43,0,4,0,13,0,13,5,4,0,8,28,0,0,0,0,8,38,4,4,1,0,43,24,220,68,0,1,5,13,0,13,2,5,0,5,27,0,0,0,42,9
3152,wantirna,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.847915,145.228757,Knox,40,2,6,3,3,67,66,130,44,0,1,0,6,0,6,13,2,0,0,2,0,0,0,0,11,48,1,9,5,1,81,60,198,22,0,1,0,10,0,6,10,2,0,6,9,0,1,0,0,14,39,7,6,2,4,58,52,184,18,0,6,4,13,0,8,6,2,0,2,7,0,0,0,0,11,37,4,6,5,2,27,57,195,38,0,2,0,10,0,8,7,1,0,5,17,0,0,0,1,20,38,0,14,5,1,38,47,194,50,0,13,2,7,0,9,4,0,0,7,24,0,0,0,1,16,50,2,11,6,6,61,55,204,27,0,10,0,25,0,10,10,0,0,13,48,0,0,0,0,26,46,3,7,4,4,42,80,225,30,0,15,1,15,0,12,3,2,0,13,52,0,0,0,0,18,43,2,5,3,1,46,50,177,17,0,11,4,22,0,14,3,0,0,9,24,0,0,0,1,22,53,0,6,5,5,26,59,180,58,0,10,0,20,0,10,8,3,0,12,37,0,0,0,0,15,55,2,8,10,4,36,69,170,29,0,2,3,35,0,11,2,2,0,9,56,0,0,0,28,23
3152,wantirna south,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.868978999999996,145.23521100000002,Knox,89,4,8,9,11,133,82,430,83,0,1,0,8,0,9,45,1,0,13,11,0,0,1,0,11,74,7,13,5,5,147,90,537,59,0,3,0,16,1,12,43,5,0,20,14,0,0,2,0,15,83,3,9,9,4,112,98,722,88,0,4,1,21,0,14,32,1,0,10,8,0,0,0,1,14,93,4,10,4,2,94,110,640,92,0,4,1,31,0,22,38,0,0,20,34,0,0,1,1,15,86,5,7,10,1,85,94,636,84,0,14,3,30,0,29,45,1,0,42,62,0,0,0,1,18,95,9,7,16,9,88,90,645,89,0,12,2,33,0,23,40,8,0,38,106,0,0,1,0,17,103,9,13,15,6,98,133,748,103,0,13,7,57,0,49,43,3,0,37,148,0,1,1,0,12,103,5,15,11,8,86,91,498,84,0,10,2,68,0,49,24,4,0,39,94,0,0,0,0,15,101,11,11,6,6,83,99,509,104,0,11,3,43,0,39,29,8,0,15,102,0,0,1,1,24,109,8,15,11,6,73,89,496,80,0,8,6,64,0,36,19,6,0,23,102,0,0,0,64,26
3153,bayswater,VIC,BAYSWATER DC,Delivery Area,-37.84126,145.266725,Knox,53,4,6,4,3,137,103,333,32,0,4,2,22,0,11,26,0,0,2,12,0,0,4,0,9,62,8,10,8,10,139,96,358,27,0,9,1,12,0,14,22,3,0,3,20,0,2,2,0,13,83,6,8,5,5,107,101,363,34,0,12,4,26,0,21,17,4,0,5,14,0,1,0,1,18,84,5,7,7,15,126,115,361,41,0,11,7,22,0,35,25,2,0,5,42,0,0,1,1,20,97,6,11,11,2,100,147,340,60,0,9,0,23,0,18,19,3,1,5,51,0,1,1,0,31,84,1,19,5,6,100,131,362,43,0,9,2,28,0,22,22,5,0,15,85,0,1,0,0,15,90,1,14,14,7,87,120,353,58,0,9,3,30,0,36,14,1,0,18,102,0,2,0,0,18,87,4,17,14,5,86,90,309,62,0,12,4,59,0,57,19,6,2,15,100,0,1,1,0,18,61,7,14,14,5,71,71,387,58,0,3,6,51,0,40,11,3,0,16,86,0,0,0,0,20,102,3,12,9,7,62,134,413,71,0,3,7,54,0,20,15,3,0,20,79,0,3,0,50,25
3153,bayswater north,VIC,BAYSWATER DC,Delivery Area,-37.8303,145.275095,Maroondah,21,1,7,3,5,61,53,163,27,0,4,1,7,0,6,12,0,0,2,4,1,1,1,0,7,33,0,11,2,5,79,69,213,15,0,2,3,9,0,11,4,1,0,8,19,0,0,0,1,17,50,1,4,4,4,68,83,168,17,0,7,1,13,0,19,6,0,0,1,19,0,0,0,0,14,47,2,6,2,2,66,76,221,32,0,4,2,16,0,8,3,2,0,2,22,0,0,0,0,6,56,1,7,3,2,56,73,263,37,0,6,0,18,0,19,13,1,0,2,33,0,0,1,0,11,52,1,6,6,4,45,63,268,25,0,6,5,20,0,26,7,2,0,10,39,0,0,0,1,6,57,2,9,12,3,55,59,259,62,0,8,8,27,0,19,4,1,0,7,67,0,0,0,0,10,52,1,8,10,2,43,38,181,33,0,6,3,8,0,18,5,2,0,16,67,0,0,0,0,14,54,3,15,7,2,43,58,252,63,0,13,1,18,0,24,5,1,0,9,51,0,0,0,0,8,60,1,21,4,1,38,49,195,49,0,7,2,15,0,19,0,4,0,13,49,0,0,0,20,16
3154,the basin,VIC,BAYSWATER DC,Delivery Area,-37.851467,145.30713300000002,Knox,12,1,2,1,2,34,12,42,0,0,0,3,5,0,2,3,0,0,2,2,0,0,0,0,5,8,0,2,2,2,33,22,41,0,0,0,1,1,0,4,0,0,0,0,5,0,0,0,0,5,16,1,2,3,5,17,3,42,0,0,0,1,5,0,4,1,0,0,1,7,0,0,0,0,8,15,2,3,1,3,21,9,35,2,0,1,0,7,0,5,0,1,0,1,6,0,1,0,1,5,11,1,3,1,1,9,16,47,6,0,2,3,3,0,1,0,0,0,1,9,0,0,0,0,8,24,0,1,4,3,16,14,63,4,0,2,3,10,0,9,3,0,0,3,12,0,0,0,0,10,20,0,3,1,5,28,18,52,7,0,1,3,11,0,7,3,4,0,1,8,0,0,0,0,1,16,0,5,1,2,12,14,45,1,0,1,2,11,0,3,4,2,0,4,14,0,0,0,1,11,22,1,5,4,0,17,19,97,4,0,3,1,8,0,3,3,1,0,5,17,0,0,0,0,5,25,0,1,5,1,27,22,80,5,0,3,2,16,0,4,0,1,0,7,22,0,0,0,9,6
3155,boronia,VIC,BAYSWATER DC,Delivery Area,-37.861504,145.27576200000001,Knox,101,6,12,6,14,185,140,440,36,0,8,2,21,0,16,55,3,0,6,21,0,1,5,1,15,100,8,30,7,15,185,119,456,43,0,4,2,36,0,36,37,5,0,8,38,0,4,2,1,22,138,6,19,12,13,147,159,409,34,0,7,2,30,0,36,51,6,1,10,52,0,1,1,1,20,151,7,24,15,9,154,111,471,57,0,13,4,38,0,40,67,4,0,15,71,0,0,1,2,20,150,4,20,19,8,138,132,418,75,0,19,3,54,0,32,57,8,0,15,111,0,0,2,2,27,157,8,19,14,12,133,118,553,73,0,15,4,54,0,48,33,10,0,42,234,0,1,1,1,33,175,9,34,20,7,169,167,619,102,0,11,9,86,0,82,44,6,0,31,234,0,6,0,1,43,170,9,28,21,9,148,116,492,82,0,24,12,114,0,69,38,4,0,33,234,0,0,1,1,42,190,9,22,22,10,128,124,660,101,0,31,10,86,0,55,41,6,0,34,180,0,1,0,0,36,166,11,25,24,10,143,148,657,110,0,32,14,95,0,67,20,12,3,37,207,0,1,0,121,31
3156,ferntree gully,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.883019,145.295404,Knox,95,8,9,9,9,197,112,414,26,0,8,5,25,0,12,42,6,0,4,22,0,1,1,0,19,108,9,17,7,11,272,129,355,36,0,13,2,21,0,24,28,5,0,12,39,0,2,0,0,24,119,12,10,5,10,172,164,376,42,0,10,3,28,0,13,31,2,0,9,49,0,1,4,0,26,133,8,18,8,9,135,143,461,53,0,10,4,33,0,20,21,4,0,10,50,0,0,1,2,45,109,9,15,13,10,118,143,447,63,0,10,5,29,0,27,36,2,0,9,63,0,1,1,0,24,113,11,26,12,6,130,125,450,60,0,7,3,41,0,22,23,8,0,22,73,0,0,0,0,41,124,10,26,11,2,150,142,487,59,0,13,5,49,0,32,31,2,0,22,122,0,4,1,0,40,119,8,24,15,5,102,123,443,72,0,10,5,55,0,37,13,8,0,21,121,0,0,0,0,34,138,4,31,19,3,124,152,572,108,0,18,3,46,0,27,12,7,0,21,150,0,0,0,1,29,137,5,18,14,2,119,135,520,90,0,20,7,73,0,48,8,7,0,19,104,0,0,0,53,32
3156,lysterfield,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.926533,145.303402,Knox,13,2,1,1,0,22,31,47,1,0,2,0,3,0,2,2,0,0,0,2,0,0,0,0,5,0,1,0,1,4,34,44,63,1,0,0,0,8,0,0,1,0,0,2,1,0,0,0,0,4,13,2,5,0,2,19,19,48,6,0,3,0,6,0,2,1,0,0,0,1,0,0,1,0,2,14,0,2,1,0,3,17,72,2,0,5,3,8,0,4,0,0,0,0,1,0,0,0,0,2,6,1,0,0,1,19,14,53,3,0,1,0,10,0,7,2,0,0,0,2,0,0,0,0,1,11,2,3,4,0,27,28,101,5,0,2,1,13,0,2,0,0,0,4,7,0,0,0,0,1,20,3,3,2,0,12,33,95,4,0,1,2,13,0,6,0,1,0,4,3,0,0,0,1,3,15,0,2,4,0,13,37,75,5,0,1,0,6,0,3,0,0,0,2,9,0,0,0,0,2,9,0,3,6,6,12,23,68,8,0,3,0,5,0,5,1,1,0,3,9,0,0,0,0,5,9,2,5,1,0,7,28,85,14,0,10,1,14,0,6,2,1,0,2,12,0,0,0,36,1
3156,lysterfield south,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.927092,145.291015,Casey,2,0,0,0,0,4,2,10,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,6,6,2,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,3,9,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,10,10,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,1,9,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,5,10,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,11,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,2,13,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,7,7,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,1
3156,upper ferntree gully,VIC,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,-37.893513,145.310777,Knox,14,1,0,1,1,45,10,75,3,0,1,0,4,0,4,9,0,0,0,1,0,0,0,0,1,14,1,1,0,7,47,20,39,8,0,1,0,2,0,4,13,0,0,1,5,0,0,0,0,1,13,1,3,1,2,33,28,56,2,0,0,0,4,0,2,4,2,0,2,7,0,0,0,0,3,15,2,1,2,0,44,11,66,5,0,2,2,6,0,8,7,2,0,1,2,0,1,0,0,4,13,0,0,1,2,30,11,49,6,0,3,0,3,0,4,13,0,0,1,4,0,0,0,0,3,12,0,4,0,2,35,22,47,3,0,3,1,11,0,6,10,1,0,1,6,0,0,0,0,4,16,0,2,1,2,33,13,46,5,0,1,1,9,0,7,6,0,0,1,9,0,1,0,0,8,13,2,1,1,3,34,18,54,7,0,1,1,8,0,10,8,8,0,2,11,0,1,0,0,7,19,0,3,4,2,35,21,79,8,0,2,0,3,0,4,3,5,0,10,7,0,0,0,0,4,18,1,3,2,2,41,17,71,9,0,3,0,10,0,1,3,1,0,5,15,0,1,0,6,5
3158,upwey,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,-37.903672,145.33131,Yarra Ranges,13,2,5,1,2,48,16,89,2,0,1,1,7,0,3,11,0,0,0,5,0,1,1,0,5,20,1,2,1,12,54,30,82,2,0,1,1,6,0,2,7,3,0,1,2,0,0,0,0,3,21,0,2,1,7,39,24,65,5,0,0,4,10,0,1,3,1,0,1,2,0,0,0,1,6,18,0,3,2,1,31,30,98,3,0,2,1,5,0,8,6,1,0,1,8,0,0,0,0,8,14,1,4,1,3,26,25,63,5,0,0,1,2,0,3,2,2,0,0,16,0,0,0,1,7,23,0,2,1,3,31,21,70,6,0,4,0,7,0,6,6,0,0,0,13,0,0,0,0,4,12,2,3,1,2,24,24,59,9,0,0,0,5,0,5,2,0,0,6,18,0,4,0,0,7,18,0,2,0,6,61,23,66,8,0,2,4,10,0,6,3,0,0,2,16,0,1,0,0,9,22,0,3,1,3,28,14,125,15,0,3,0,6,0,3,2,1,0,2,19,0,0,0,0,2,14,0,4,0,2,20,17,99,10,0,0,0,4,0,3,2,0,0,6,24,0,1,0,16,5
3159,menzies creek,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,-37.921323,145.403546,Cardinia,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,6,0
3159,selby,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,-37.915182,145.372016,Yarra Ranges,2,0,1,0,0,7,4,6,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,1,6,17,15,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,4,0,2,1,0,4,9,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,6,0,1,0,1,6,8,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,7,0,1,0,0,3,3,3,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,3,0,2,0,1,2,3,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,0,0,1,0,3,2,7,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,2,8,0,2,0,1,2,1,7,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,2,5,0,1,0,0,4,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,1,4,8,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1
3160,belgrave,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,-37.908421999999995,145.355075,Yarra Ranges,12,3,3,0,2,52,19,67,5,0,0,1,2,0,2,17,1,0,1,7,0,2,4,0,3,9,0,5,2,7,87,17,60,4,0,0,1,7,0,8,13,3,0,1,8,0,1,1,0,3,15,2,4,2,3,91,35,59,4,0,5,2,6,0,3,16,2,0,1,1,0,0,1,0,4,27,0,5,0,4,76,16,50,6,0,0,0,6,0,2,17,5,0,5,10,0,0,0,1,8,18,1,2,2,0,80,16,53,7,0,2,1,4,0,3,20,1,0,3,10,0,0,1,2,11,14,0,7,2,8,78,18,61,2,0,0,1,8,0,7,17,2,0,4,28,0,0,0,1,7,29,0,5,3,0,57,11,45,4,0,2,1,4,0,6,24,1,0,10,19,0,3,0,0,8,22,0,5,3,0,53,11,43,8,0,2,0,7,0,2,19,6,0,3,20,0,0,0,0,10,16,0,4,3,3,56,15,52,4,0,2,0,23,0,4,16,3,0,2,25,0,1,1,0,8,24,2,2,2,3,51,8,63,9,0,1,0,10,0,8,7,2,0,0,22,0,1,0,41,5
